vehicle_age,odometer_km,engine_hours,load_factor,avg_speed_kmh,idle_time_pct,tire_pressure_ok,ac_usage,maintenance_score,fuel_efficiency_kml
13.9,453573,10930,0.38,47.1,37.6,1,1,54.7,3.73
5.0,138584,3223,0.66,66.1,10.7,1,0,46.5,4.97
7.0,256884,4604,0.41,65.7,10.5,0,1,95.8,6.18
0.2,4561,119,0.73,50.9,38.2,1,1,52.8,6.89
1.2,20999,964,0.69,75.7,22.8,1,0,84.9,7.33
3.9,149004,2500,0.29,35.8,11.5,1,1,52.2,6.54
0.4,10217,312,0.72,34.4,22.1,1,0,97.6,6.67
9.5,278533,6153,0.94,56.8,32.4,1,0,87.5,4.69
6.4,222580,4270,0.33,57.3,33.9,1,1,95.1,7.1
8.2,189997,3661,0.68,22.8,35.2,1,1,97.1,4.38
2.6,86199,1183,0.47,56.5,24.9,1,0,45.1,7.13
4.4,81613,3070,0.57,42.5,35.3,0,1,66.0,5.79
10.0,221873,4464,0.43,64.8,22.9,1,1,78.9,5.39
14.5,269577,8418,0.48,68.5,26.2,1,1,88.1,3.65
0.8,26681,321,0.22,53.1,31.6,1,0,54.5,8.83
13.4,274678,9462,0.99,20.1,19.9,0,1,94.9,2.9
8.7,284995,3074,0.7,58.2,7.6,1,1,53.3,5.7
8.5,326361,6046,0.6,64.9,17.3,1,1,92.0,4.43
7.5,211575,4513,0.51,34.9,26.8,1,1,70.8,4.57
1.0,29667,410,0.63,47.9,11.7,1,1,70.9,8.36
1.3,35761,770,0.5,77.9,10.2,0,0,62.4,6.48
9.0,208642,3977,0.49,37.9,15.3,1,1,46.2,4.99
5.1,137533,2361,0.57,33.4,6.1,1,0,60.8,5.99
13.8,413736,6546,0.42,32.7,31.0,1,0,65.6,3.24
6.1,241818,2023,0.34,53.5,14.1,1,0,68.7,6.93
2.1,82625,1704,0.65,77.0,9.3,1,1,84.3,6.92
10.7,391886,3385,0.87,56.5,29.5,1,0,61.1,4.05
4.4,163816,2778,0.32,38.2,34.5,0,0,64.4,5.9
7.9,210421,3828,0.23,58.3,5.7,1,0,94.4,8.98
10.5,329057,6521,0.4,57.5,13.2,1,0,85.2,6.94
13.5,504733,6457,0.98,55.8,38.1,1,1,41.4,2.64
11.9,294978,7568,0.86,29.6,18.5,1,1,88.7,3.83
10.1,396118,6743,0.68,58.1,37.9,1,0,99.4,5.6
10.2,258886,6578,0.94,45.8,14.6,1,0,96.4,5.5
14.2,426050,5065,0.56,21.1,12.6,0,1,90.2,3.81
4.4,145302,2789,0.99,52.4,12.5,1,1,77.8,6.71
0.0,647,7,0.44,79.4,8.0,1,1,56.7,6.47
4.1,86136,1283,0.39,41.0,36.4,1,0,79.3,8.07
3.3,109991,1658,0.71,77.9,39.3,1,1,81.7,4.09
9.9,278173,5130,0.5,25.8,38.4,0,1,56.9,2.19
9.5,206406,5072,0.7,63.9,34.8,1,1,55.3,2.0
8.9,306361,5808,0.44,26.9,34.6,1,0,63.8,4.32
0.2,7019,111,0.69,36.4,28.1,1,0,78.5,5.45
10.9,344614,5003,0.42,54.3,33.9,1,1,57.6,4.57
4.9,111970,1603,0.24,55.6,12.3,1,0,73.3,9.01
10.0,269665,6419,0.93,66.5,18.6,0,0,94.0,3.92
8.3,254082,4875,0.91,56.9,27.4,0,1,57.7,3.89
5.1,129155,2440,0.98,55.6,35.6,0,1,98.0,4.48
2.0,40291,1317,0.77,74.7,28.1,0,1,68.4,4.75
1.4,55293,805,0.75,47.1,34.4,1,1,46.1,6.49
12.5,346577,6668,0.65,33.5,21.6,1,1,43.3,3.21
13.8,459401,7655,0.3,29.7,30.1,1,1,60.3,4.0
9.7,246362,6025,0.35,44.0,39.3,0,1,55.5,4.44
1.6,37047,977,0.43,62.8,10.4,1,1,90.6,6.81
6.0,151840,2680,0.91,22.6,37.4,1,1,84.3,3.93
10.9,275866,4050,0.34,27.7,23.3,1,0,93.1,5.39
11.7,334596,4425,0.94,26.4,27.5,1,1,75.4,2.62
1.8,50692,1099,0.62,55.1,35.7,1,0,66.1,6.6
0.0,13,0,0.77,34.6,19.3,0,1,56.2,4.1
10.7,196226,5392,0.29,30.0,19.7,1,0,75.0,5.0
5.3,146571,2058,0.42,55.6,23.5,0,1,77.1,7.07
3.8,73396,2589,0.97,65.7,5.7,1,0,63.6,5.82
0.2,3512,139,0.41,39.9,22.4,1,1,96.2,7.82
8.1,310533,6000,0.44,54.7,15.2,1,0,78.4,7.14
12.8,384598,7704,0.36,25.9,37.5,1,1,90.2,3.93
14.4,452298,10491,0.3,76.1,8.1,0,1,77.2,4.45
8.5,212535,2611,0.39,40.2,21.1,1,0,59.0,6.66
7.7,291117,2729,0.71,79.9,38.2,1,0,84.2,3.87
1.3,39485,442,0.56,78.7,36.5,1,1,53.8,3.67
8.2,281813,5403,0.64,66.7,29.5,1,1,75.8,3.62
5.7,138013,1908,0.3,21.2,25.6,1,0,64.1,5.58
9.1,355177,4992,0.84,52.6,14.8,0,0,49.0,4.65
5.8,207064,3127,0.83,25.2,17.8,1,1,64.8,3.97
3.6,131018,1641,0.22,73.7,8.2,1,0,58.6,7.66
1.4,27499,1047,0.51,67.4,32.5,1,1,46.7,4.91
4.7,102856,1820,0.26,78.3,16.3,1,1,89.4,7.47
1.4,32097,690,0.83,56.5,28.4,1,0,69.9,6.5
2.7,57773,1823,0.79,51.3,17.5,0,1,60.8,6.19
14.8,538866,4668,0.92,51.1,21.3,1,1,70.3,2.96
6.7,105233,4240,0.39,43.2,24.4,0,1,85.3,6.65
8.0,134849,5650,0.57,48.1,33.1,1,1,41.1,5.84
13.1,286301,10040,0.35,58.1,12.4,0,1,72.8,5.68
14.9,298623,11023,0.5,76.0,19.0,1,1,68.7,3.5
8.7,181776,4018,0.62,55.8,9.6,1,1,93.6,6.72
12.2,425922,7229,0.24,71.4,7.7,1,0,73.4,5.14
4.9,142603,1661,0.77,71.8,26.2,0,0,48.2,4.17
4.6,69454,1967,0.63,51.1,11.6,1,1,63.3,7.2
6.0,155442,2097,0.86,40.8,7.1,0,1,77.3,6.29
10.1,254179,4616,0.42,58.4,36.4,1,0,42.8,5.62
10.2,182643,7548,0.92,46.8,23.7,1,1,93.1,5.52
4.7,150859,2239,1.0,24.9,9.7,1,1,44.1,3.76
2.0,65045,1161,0.94,42.7,6.9,1,0,41.8,7.02
9.5,313248,4901,0.82,79.6,9.2,1,0,40.1,3.56
1.9,63929,1019,0.85,22.9,21.5,1,0,81.0,6.1
8.7,130172,6810,0.66,61.8,28.4,1,1,67.4,4.24
10.4,404071,4661,0.35,70.5,27.4,0,1,46.2,3.66
10.5,371554,6449,0.74,58.9,10.1,1,0,91.4,5.81
11.3,424953,5764,0.77,54.2,27.2,1,1,52.2,3.79
13.1,201514,4328,0.99,62.5,19.2,1,1,59.6,2.26
7.5,287575,4085,0.63,45.8,21.3,0,1,50.7,5.06
11.0,386061,7741,0.42,25.5,33.1,1,0,95.6,3.55
9.3,333708,3245,0.75,77.7,16.6,0,1,85.5,3.98
2.8,48523,937,0.98,45.9,10.1,1,0,83.4,7.51
0.4,12897,145,0.34,59.9,35.6,1,0,42.6,7.6
4.3,166448,2912,0.46,51.9,12.4,1,0,71.4,8.31
6.6,212415,4399,0.63,23.3,15.3,1,0,74.5,5.52
9.3,270885,5392,0.34,77.2,29.7,0,1,63.0,3.29
12.7,492646,6810,0.22,67.6,28.9,1,1,59.3,3.13
2.9,76752,2191,0.47,28.9,33.0,1,1,91.1,5.89
1.9,56464,1287,0.89,78.9,11.4,1,0,41.4,5.31
14.5,388886,10203,0.23,64.2,17.3,1,1,77.5,4.26
1.6,62106,1145,0.54,48.3,9.4,1,1,63.7,8.93
7.2,121313,4460,0.81,56.7,23.9,1,0,80.0,6.39
8.8,241791,4647,0.96,26.4,15.2,1,0,51.9,3.92
8.1,261271,5947,0.99,53.6,29.1,1,1,54.3,3.25
1.3,44906,985,0.54,24.4,5.0,1,0,75.2,7.85
0.9,25299,267,0.96,52.7,7.1,0,1,98.8,9.14
1.6,59687,515,0.23,53.2,20.1,1,1,98.5,9.75
8.8,338614,6846,0.8,72.5,38.5,0,0,54.9,2.13
8.2,135607,3581,0.71,63.5,36.2,1,1,46.1,4.44
3.5,87861,2583,0.4,35.0,39.8,1,0,75.4,5.64
9.6,149110,4730,0.61,73.3,19.6,1,0,65.2,4.98
12.3,285819,4423,0.3,54.4,6.6,1,0,85.7,7.19
0.6,17726,212,0.9,56.4,15.7,1,1,71.7,7.21
7.5,282215,2826,0.49,30.1,28.7,0,0,70.6,3.17
10.3,373922,4394,0.7,71.5,9.7,1,1,78.8,4.66
3.8,68834,2060,0.33,75.9,15.5,1,0,47.6,6.34
4.6,79985,3004,0.36,66.5,7.0,1,0,80.6,7.23
9.2,273667,7301,0.99,76.4,21.6,1,0,69.3,3.66
13.5,381213,7014,0.8,38.1,12.3,1,1,89.2,3.39
12.1,263138,6792,0.97,71.7,8.2,0,1,48.3,2.85
8.7,327891,4906,0.44,49.3,19.4,1,1,58.0,6.51
11.0,418244,6240,0.33,29.8,17.3,1,0,97.0,5.45
5.5,137166,3058,0.6,60.1,23.8,1,0,73.2,5.36
9.6,358212,2927,0.6,61.0,31.2,1,1,95.8,3.89
7.0,172012,2104,0.34,37.2,8.9,1,0,81.3,6.77
2.8,95216,994,0.79,21.6,32.7,0,0,95.6,4.68
10.5,283136,3692,0.49,32.0,5.9,1,0,59.1,5.24
8.3,150784,5446,0.35,44.0,20.5,1,1,45.4,6.75
5.4,205481,2165,0.47,30.1,25.6,1,1,88.1,5.54
13.7,360240,10216,0.65,31.6,38.5,1,0,88.3,2.77
0.3,10476,240,0.78,43.5,25.1,1,1,77.1,7.21
4.7,114528,3732,0.59,77.7,10.6,1,1,74.8,6.38
0.9,13201,657,0.62,65.9,23.1,1,0,94.9,6.37
11.5,201366,5012,0.31,39.2,18.9,1,0,50.6,4.45
10.5,288624,5844,0.93,77.1,21.8,1,1,77.0,2.47
5.0,160287,1927,0.94,58.7,11.9,1,1,43.0,5.8
10.1,236837,7126,0.75,47.3,22.5,0,0,48.5,5.18
5.9,192350,4420,0.21,48.1,10.3,1,1,66.2,8.57
11.3,368287,8232,0.63,44.6,31.0,1,1,89.3,5.73
6.8,222085,3520,0.7,34.0,25.8,1,1,84.0,4.2
6.2,168909,4201,1.0,43.2,7.7,1,0,98.4,7.18
14.0,531004,4890,1.0,51.7,36.1,0,0,42.7,2.0
3.8,102471,1205,0.89,51.7,26.6,1,1,62.9,6.77
1.8,47438,1222,0.25,65.7,16.1,0,1,49.5,7.0
8.8,175227,4495,0.96,41.5,6.6,1,0,42.2,5.75
14.5,329929,11600,0.69,63.0,27.1,1,1,55.9,2.16
5.7,91012,1976,0.84,54.7,18.1,1,1,54.7,4.34
0.9,28697,677,0.53,77.7,36.8,1,1,65.2,4.81
5.1,107967,2748,0.46,43.1,6.2,1,0,48.4,6.9
7.6,171540,5415,0.57,74.1,6.4,0,1,69.3,4.47
2.4,83237,1721,0.32,69.2,38.2,1,1,95.2,7.12
9.9,228827,7483,0.49,58.3,38.8,1,0,84.9,5.13
15.0,315113,6719,0.89,59.3,6.0,1,0,90.5,4.98
6.8,130280,5251,0.23,25.1,30.1,1,0,88.3,5.72
5.3,182888,2000,0.32,77.0,12.8,1,1,63.4,7.38
6.0,109649,2050,0.3,26.4,29.5,1,0,82.5,6.06
1.7,45501,891,0.52,53.8,35.4,1,1,85.3,7.83
13.2,366646,9462,1.0,39.8,8.5,0,1,52.3,2.33
6.2,200266,3340,0.34,45.8,13.4,1,1,91.6,6.89
5.8,179107,4151,0.32,56.6,5.8,1,1,67.5,8.72
9.9,348990,6579,0.93,74.5,6.5,0,1,41.0,3.03
6.6,106876,2683,0.91,47.5,6.0,0,0,78.6,6.63
9.7,217914,7530,0.23,79.3,33.0,1,1,80.6,5.76
0.9,20280,305,0.8,55.6,15.4,1,0,73.1,7.71
12.2,227644,9144,0.72,29.6,22.3,1,0,52.7,3.44
14.1,313603,6380,0.81,31.4,32.6,0,0,68.9,2.0
9.7,221334,5353,0.6,63.0,22.3,0,1,64.0,4.29
14.3,401592,7319,0.99,23.0,20.0,1,0,98.5,3.44
2.3,71762,877,0.24,48.8,5.4,1,1,89.5,9.61
7.2,175647,3431,0.39,28.9,24.9,1,1,85.7,4.97
9.0,297775,3579,0.52,46.0,9.4,1,0,50.9,6.22
8.7,204226,3507,0.56,65.0,31.8,0,1,59.9,2.96
6.0,134031,2370,0.94,47.5,14.0,1,1,62.8,6.59
5.1,144682,2761,0.65,29.8,28.6,1,0,69.6,4.26
1.9,29663,1330,0.24,35.1,27.6,1,1,41.8,6.89
5.9,99863,3435,0.53,42.1,26.6,1,1,75.6,7.43
2.4,62094,1822,0.53,24.2,14.3,1,0,61.5,6.07
11.0,424898,6811,0.97,55.1,14.3,0,0,73.7,4.19
3.1,103490,2019,0.68,56.5,35.2,1,1,40.5,5.32
0.9,15113,557,0.71,23.7,5.4,1,1,59.3,6.78
8.3,299586,4348,0.77,44.1,11.4,1,1,86.1,6.89
8.9,297384,5756,0.82,44.8,26.4,1,0,70.1,5.8
13.1,395940,4379,0.71,40.0,33.6,1,1,87.3,4.03
8.7,307306,6317,0.39,53.5,17.5,0,0,81.9,7.19
5.2,130088,3570,0.9,40.8,27.9,1,1,91.3,6.7
12.0,247378,5090,0.79,45.0,24.5,1,1,40.4,4.08
8.1,225301,5543,0.79,67.9,7.3,1,1,55.7,4.47
1.2,34155,364,1.0,29.7,26.8,1,0,72.9,6.02
8.5,241546,3468,0.84,57.1,33.5,1,1,96.5,5.78
13.6,396716,4530,0.86,50.3,39.7,1,0,80.8,4.25
5.9,230164,4103,0.96,38.3,6.0,1,0,67.4,6.25
4.4,166933,3013,0.32,63.7,28.1,1,1,47.8,5.45
2.2,79395,1521,0.6,53.1,19.5,1,1,69.6,7.62
2.3,79589,687,0.66,48.6,5.3,1,1,66.5,8.6
6.5,250482,3574,0.46,60.1,26.5,1,1,86.7,6.12
8.9,156030,5829,0.87,68.1,9.3,1,0,64.8,4.44
1.2,26153,457,0.81,78.4,18.2,1,1,59.1,5.48
14.1,385830,8807,0.78,57.8,14.1,1,1,45.4,3.58
11.3,409623,3874,1.0,72.5,17.6,0,0,42.8,2.22
8.8,243119,3438,0.41,20.1,22.2,1,1,66.3,5.19
12.4,418787,6684,0.79,51.8,17.6,1,1,60.8,3.87
1.2,22221,754,0.64,32.9,24.3,1,1,73.3,6.57
7.2,152424,2667,0.45,25.7,13.4,0,1,82.7,5.3
9.5,314679,3711,0.33,51.9,27.2,1,0,42.4,5.44
12.4,237637,5000,0.92,64.8,34.9,0,0,69.8,2.85
11.8,279509,4928,0.68,44.7,12.8,1,0,91.7,5.99
4.2,89860,1718,0.86,60.2,22.8,0,0,67.3,3.96
14.1,335140,7022,0.64,49.4,27.7,1,1,71.3,4.8
1.9,61007,1169,0.38,46.2,24.8,0,0,69.2,7.68
13.1,317623,6813,0.47,37.4,17.8,1,1,63.4,4.48
14.6,420634,10020,0.51,43.0,27.5,1,0,46.6,4.67
2.7,46498,1753,0.98,41.0,6.0,1,1,47.6,5.89
10.8,380443,3935,0.2,58.8,17.9,0,0,50.7,6.5
0.6,14652,196,0.99,27.0,23.6,0,1,87.6,6.11
6.1,189819,4494,0.98,25.6,5.7,1,0,56.5,5.32
7.7,256604,2632,1.0,59.6,22.8,1,0,96.9,6.31
8.7,176297,3259,0.58,52.8,27.9,1,1,88.6,6.06
14.0,521086,4367,0.97,45.8,31.6,0,1,81.1,2.41
10.1,306603,6193,0.52,29.1,9.0,1,1,83.2,5.2
7.2,185664,4268,0.22,44.7,39.7,1,1,42.9,6.24
12.1,237539,9637,0.38,67.4,26.2,1,1,74.1,4.74
14.3,549753,10600,0.96,73.4,17.7,1,1,96.5,2.25
0.3,11213,167,0.21,62.2,13.7,1,1,42.3,6.88
14.7,297713,7160,0.64,23.6,25.1,1,0,57.5,2.36
1.3,30288,579,0.26,60.2,35.9,1,1,43.1,6.06
12.2,430508,4596,0.43,34.5,23.2,1,1,74.2,3.53
4.2,136209,1552,0.27,38.9,28.2,1,1,47.0,5.27
2.0,67698,726,0.89,31.8,17.5,0,1,68.8,5.84
6.6,171742,2356,0.67,66.5,18.6,1,0,83.2,5.75
9.7,317908,4059,0.92,58.9,15.0,1,1,49.9,4.8
5.7,140927,2590,0.75,56.7,29.7,1,1,85.3,6.58
0.8,16600,639,0.98,60.1,17.6,1,1,43.6,5.69
9.0,277103,5298,0.61,34.2,11.7,0,1,49.0,3.09
13.5,533325,10745,0.71,46.7,17.9,1,0,56.8,3.95
5.7,130859,2795,0.66,58.0,34.9,1,0,87.8,6.39
3.2,86071,1716,0.59,58.2,30.8,1,1,91.0,6.68
6.6,211442,3069,0.88,67.5,16.7,0,0,53.2,3.77
0.7,20702,284,0.72,37.2,36.7,1,1,45.7,3.94
12.3,444118,4573,0.84,66.2,7.6,1,1,90.9,4.22
12.4,421974,9576,0.83,46.4,6.7,1,0,79.0,5.19
8.8,145155,6998,0.35,60.2,9.5,1,0,49.5,5.88
5.3,211653,1708,0.72,47.3,9.1,1,1,73.5,6.91
12.0,405611,4501,0.36,76.9,8.1,1,0,92.3,5.71
8.3,304503,4258,0.67,30.8,28.1,1,0,44.2,2.32
12.4,387527,4871,0.74,60.5,26.0,1,1,45.0,2.55
9.5,344844,4565,1.0,54.6,27.7,1,1,56.4,3.76
11.8,209549,4289,0.22,30.4,29.1,1,1,79.1,4.98
9.0,212730,4743,0.27,24.0,31.5,1,1,50.7,3.78
6.2,229292,2708,0.26,67.9,12.3,1,1,89.0,6.7
14.4,287978,6839,0.52,29.4,26.8,0,1,85.0,3.89
8.1,137627,2818,0.86,31.2,25.3,1,1,73.7,4.13
9.1,314976,4666,0.88,78.7,38.0,1,1,47.0,2.0
3.3,118690,2618,0.79,63.0,13.1,1,1,99.3,5.77
9.4,178933,4358,0.92,35.0,7.1,1,0,69.4,4.99
8.6,311743,6330,0.46,55.5,27.9,1,1,67.1,5.97
2.8,89192,2001,0.27,52.0,30.9,1,0,99.7,8.67
0.9,25028,694,0.25,70.7,14.9,0,0,91.8,7.75
9.1,324144,6301,0.88,63.8,25.0,1,1,67.4,3.26
11.5,291897,7215,0.78,69.9,7.1,0,0,65.1,3.86
7.9,155842,5718,0.76,32.7,38.6,1,0,45.8,3.15
3.4,75248,1149,0.47,58.4,8.8,1,0,95.6,9.33
10.0,276231,5313,0.5,22.4,7.4,1,1,90.6,5.61
1.2,33985,955,0.97,24.1,6.5,1,1,58.6,6.39
6.6,232887,4539,0.25,62.8,20.0,0,1,85.2,6.14
2.5,85238,1914,0.82,21.5,8.4,1,1,85.8,6.36
2.8,81718,1909,0.45,54.8,31.1,1,1,53.7,7.14
3.0,104747,2238,0.23,70.4,36.5,1,1,76.8,5.49
5.8,114819,3789,0.79,42.8,14.1,1,0,55.3,6.56
0.8,12469,522,0.46,22.7,27.0,1,1,87.4,6.85
6.0,219826,3351,0.78,62.8,6.5,1,0,49.2,4.27
7.7,129632,5850,0.77,75.8,18.5,0,0,80.1,4.94
7.2,153450,5165,0.63,63.0,15.3,1,1,59.6,4.43
5.7,185935,4145,0.82,54.7,13.0,0,1,42.2,4.99
12.6,317653,8012,0.66,33.8,27.6,0,1,47.4,2.0
2.2,80455,986,0.43,20.9,9.6,0,0,79.3,6.95
7.6,170290,2411,0.79,61.7,35.1,1,0,54.4,2.95
0.9,14236,715,0.67,33.9,28.3,1,0,77.9,6.61
1.1,24033,633,0.21,71.5,29.9,1,1,64.9,6.74
8.6,253521,3866,0.92,48.0,37.7,1,1,81.6,5.45
8.5,207150,3180,0.64,51.8,38.0,1,1,69.6,5.26
13.2,373671,9414,0.89,65.2,24.3,1,1,58.5,2.51
8.4,308908,6010,0.91,66.8,22.3,1,1,48.7,2.58
14.4,544376,10182,0.56,58.6,16.7,1,0,60.5,4.0
0.7,15813,455,0.61,76.3,30.0,0,1,78.1,5.9
1.5,39037,710,0.53,78.9,23.8,1,1,84.4,5.88
0.7,18989,299,0.56,76.8,37.7,1,1,49.6,5.48
2.8,107631,846,0.92,69.5,13.4,1,0,79.9,6.65
8.1,324481,5820,0.83,62.3,15.9,1,1,50.8,4.03
9.7,202243,3328,0.3,59.8,16.1,0,0,53.3,6.74
0.7,22684,421,0.69,26.2,33.2,1,1,71.9,5.62
14.2,346946,7833,1.0,36.3,8.5,1,1,57.4,2.47
12.6,192048,7116,0.68,20.3,20.9,1,0,79.7,4.23
4.4,67767,3396,0.83,28.2,20.0,1,0,97.3,5.62
1.2,30698,366,0.82,46.4,7.6,1,1,48.9,6.74
2.5,69335,1750,0.48,28.8,19.4,0,1,74.2,5.94
1.9,29637,621,0.5,74.1,23.0,1,1,95.4,7.3
1.8,59496,590,0.78,68.3,7.3,0,1,50.6,4.8
7.8,173848,4005,0.6,24.3,22.8,0,1,62.0,4.81
3.7,106934,1223,0.66,34.9,38.6,0,0,47.4,4.61
5.4,120996,3731,0.77,69.1,39.3,1,1,78.5,4.31
14.8,284656,8383,0.82,68.2,23.6,1,1,80.1,3.09
10.3,258459,3228,0.42,76.7,23.0,1,0,79.9,4.89
14.2,296179,4559,0.32,79.9,15.0,1,0,72.5,4.8
2.1,60665,1297,0.43,78.6,39.9,1,0,84.8,5.78
5.7,114474,4030,0.61,44.6,14.6,0,0,42.2,6.41
8.3,230576,4318,0.47,35.0,20.9,0,1,97.5,5.05
1.2,21801,665,0.65,65.5,5.1,1,0,53.3,7.78
0.1,1996,44,0.24,38.0,17.2,1,1,47.3,7.35
10.1,340397,6087,0.61,68.4,7.5,0,1,96.5,4.6
9.6,170979,3970,0.49,52.0,31.0,1,0,89.8,6.4
6.2,164490,3737,0.63,67.6,24.6,1,0,85.9,5.04
7.3,123183,4511,0.54,36.6,25.0,1,1,46.3,4.18
6.2,186666,4157,0.43,50.5,15.0,1,0,88.5,8.31
0.4,7781,220,0.92,53.8,33.5,1,0,76.5,6.62
5.0,141815,3947,0.35,76.6,5.1,1,0,83.9,6.96
2.7,74206,1059,0.75,36.0,16.7,1,0,98.7,6.26
1.5,56263,1145,0.94,76.2,28.1,1,0,51.7,4.43
14.4,412257,8168,0.63,68.3,36.8,1,0,70.3,3.06
9.0,265891,5718,0.9,63.9,13.2,1,1,85.2,4.32
10.9,273698,3823,0.3,67.2,23.9,1,0,66.0,4.67
4.7,183196,2319,0.6,56.3,23.8,1,1,43.3,6.04
5.9,203039,4038,0.57,34.6,35.6,1,0,46.7,4.25
3.6,78665,2322,0.21,31.4,6.8,1,0,76.1,7.43
1.5,52515,466,0.55,72.0,19.9,1,1,57.1,5.29
2.7,69312,1540,0.5,63.5,11.4,1,0,48.3,7.12
12.0,427268,4117,0.74,32.8,5.8,0,0,60.4,4.0
10.2,361527,8109,0.95,56.9,10.1,0,1,52.1,4.44
8.2,161796,6142,0.27,46.9,39.2,1,0,41.4,6.34
7.1,231810,2213,0.46,29.5,12.5,1,1,49.1,5.99
13.8,308085,10091,0.56,51.9,37.7,1,0,93.0,4.72
1.1,24480,829,0.56,36.9,12.2,1,0,40.7,5.9
4.2,94318,2007,0.82,25.8,37.6,1,0,86.4,5.12
5.2,173950,3463,0.55,48.0,27.9,0,1,85.2,5.58
11.7,243479,6115,0.22,55.4,9.0,1,1,73.9,7.1
14.9,223653,9344,0.77,22.8,25.4,1,1,52.5,2.41
3.6,118702,1697,0.91,44.1,16.1,1,1,92.7,7.32
13.1,252845,6050,0.61,35.5,18.4,0,1,68.5,3.15
12.5,219435,6382,0.66,21.8,20.4,1,1,50.4,4.0
3.4,70558,1256,0.33,27.5,19.8,1,1,65.7,6.01
6.0,146740,4286,0.38,28.3,28.2,1,1,51.7,5.29
6.1,165289,2915,0.39,31.0,31.9,1,0,62.6,4.84
14.7,236449,7338,0.54,68.2,16.5,1,1,69.8,4.17
2.7,106539,2027,0.94,46.4,37.4,1,1,61.6,4.87
12.0,394403,6573,0.62,28.8,37.8,1,0,79.4,3.06
5.0,115697,2868,0.35,26.0,6.4,0,1,96.2,7.48
11.0,251793,8532,0.41,37.9,5.5,1,1,60.9,5.17
6.3,165150,4683,0.51,67.9,19.9,1,0,61.3,6.02
8.7,265954,3338,0.7,41.9,25.7,0,1,84.3,5.24
12.5,233040,6702,0.55,29.6,14.7,1,1,71.8,4.1
12.1,237911,9477,0.51,44.2,14.1,0,1,65.7,5.59
13.0,474183,6319,0.65,53.3,28.7,0,0,88.8,4.65
0.9,19143,434,0.39,21.8,26.1,1,0,93.5,6.34
10.4,254379,4127,0.26,57.7,10.9,1,0,75.4,7.65
2.1,77235,750,0.22,43.7,36.0,1,0,51.1,7.06
6.2,196965,4180,0.4,20.6,28.8,1,1,68.0,4.4
8.2,193730,5637,0.27,60.4,17.7,0,1,70.3,5.49
6.0,193874,4739,0.47,62.7,28.9,0,1,65.9,5.08
7.8,120748,5352,0.82,57.7,8.9,1,0,55.7,6.6
14.9,499126,6303,0.77,40.5,21.4,1,0,68.3,3.35
2.0,55119,649,0.69,51.8,10.9,1,1,66.8,7.36
10.1,357953,8032,0.88,43.2,6.5,1,1,52.6,4.82
5.9,230864,2793,0.43,62.0,16.8,1,1,94.2,6.09
2.0,76104,910,0.91,55.0,10.3,1,1,93.1,7.61
2.4,89841,1793,0.52,24.9,27.2,1,1,85.6,6.28
14.2,395907,8437,0.52,58.6,28.6,1,0,64.1,5.13
13.2,316703,5376,0.52,61.2,10.2,1,1,62.2,4.27
13.6,362262,10130,0.28,42.2,5.9,1,0,83.0,7.39
14.9,479615,11849,0.98,72.5,32.7,1,1,76.5,2.0
3.1,115927,1073,0.31,70.6,5.1,1,1,76.0,8.92
5.3,107563,3898,0.47,30.5,17.0,1,1,47.4,5.67
10.0,381001,4972,0.46,74.3,22.3,1,0,77.1,4.88
7.3,256750,4079,0.26,46.5,33.7,1,1,94.1,7.67
6.3,247716,4753,0.32,63.4,34.3,1,0,45.1,4.64
5.4,198619,4222,0.24,68.8,30.4,0,0,60.4,4.87
8.9,195934,3840,0.43,50.3,13.7,1,1,70.5,7.47
8.6,152379,3509,0.89,43.9,30.2,1,1,81.2,5.91
2.4,43124,824,0.47,74.9,13.6,0,1,45.4,5.83
7.1,157660,4110,0.3,33.9,12.5,1,1,92.4,7.42
8.3,252006,2547,0.72,35.4,24.1,1,0,42.4,3.71
8.6,300325,4328,1.0,41.7,28.8,1,0,91.5,5.58
3.2,118126,1061,0.39,71.6,6.9,1,0,41.7,7.36
11.1,340634,5596,0.42,76.3,7.1,1,1,49.2,4.53
0.4,5723,121,0.98,33.2,32.4,1,0,88.0,5.75
5.3,104629,3819,0.34,71.8,35.1,1,1,91.6,6.22
11.7,204726,4738,0.61,35.5,26.2,0,1,98.9,3.8
8.5,203704,3926,0.39,78.2,20.0,1,1,46.9,4.27
3.9,107862,2879,0.95,55.8,34.6,1,1,71.6,6.19
10.4,167674,7017,0.99,20.4,30.5,1,0,44.6,2.89
8.5,201809,3485,0.85,22.0,25.3,0,1,49.4,2.66
11.9,232656,4012,0.45,28.8,16.2,0,1,50.5,3.83
11.0,343735,7253,0.52,31.3,11.9,1,1,43.8,4.14
9.2,243495,4533,0.39,66.1,19.7,1,0,93.6,4.92
7.3,200516,5002,0.91,33.4,15.0,1,0,47.6,4.48
2.0,51326,1044,0.93,78.1,16.9,1,1,77.8,5.73
3.9,152490,1854,0.54,58.2,23.0,1,0,77.5,8.24
6.3,128046,3304,0.73,61.6,10.9,0,1,51.9,4.44
9.0,250956,6061,0.33,33.1,33.2,1,0,99.9,5.99
7.7,257371,5788,0.55,73.6,10.1,1,1,60.8,4.99
4.3,125019,1404,0.71,60.1,21.8,1,1,94.3,5.68
0.1,3707,54,0.51,71.9,31.1,1,1,96.9,6.83
